IdProvincia;IdEstacion;Fecha;Year;Dia;t_media_grados;t_max_grados;hora_temp_max;t_min_grados;hora_temp_min;humedad_media_perc;humedad_max_perc;hora_hum_max;humedad_min_perc;hora_hum_min;vel_viento_m_s;dir_viento_grad;VelVientoMa_m_s;hora_vel_max;dir_viento_vel_max_grad;radiacion_MJ_m2);precipitacion_mm;PePMon;EtPMon
5;1;28/09/2013;2013;271;13,8;18,5;12:30;12,09;10:10;91,7;98,5;05:10;64,78;12:40;0,66;249,7;6,74;09:54;301,6;5,52;17,05;10,4;1,24
5;1;29/09/2013;2013;272;14,83;19,76;13:10;11,63;02:20;82,9;94,3;23:30;59,56;13:10;1,88;252,4;7,72;13:05;257,7;11,07;0,41;0;2,15
5;1;30/09/2013;2013;273;17,38;22,37;15:10;14,17;00:10;84;94,8;20:10;65,78;15:10;1,17;245,1;7,37;03:45;247;10,51;2,03;0;1,97
5;1;01/10/2013;2013;274;18,31;23,3;14:10;14,1;06:00;80,6;97,4;21:00;51,33;10:50;0,91;248,1;8,31;13:12;299,4;11,88;5,48;2,24;2,17
5;1;02/10/2013;2013;275;19,07;24,83;14:40;13,83;05:40;76,4;98,2;06:50;48,12;14:40;1,1;186,7;6,12;16:02;177,1;9,71;0,2;0;2,15
5;1;03/10/2013;2013;276;18,28;23,55;11:00;13,9;04:10;68,57;93,7;23:20;42,25;14:50;1,14;248,2;8,91;11:21;219,2;13,83;0;0;2,52
5;1;04/10/2013;2013;277;15,07;20,9;13:40;10,37;23:10;81;99,1;07:20;45,52;15:30;0,57;281,9;7,59;04:47;275,8;14,4;17,46;10,69;2,04
5;1;05/10/2013;2013;278;13,39;20,68;14:40;7,83;06:00;77;98,6;07:00;39,96;14:40;0,11;309,8;3,21;14:46;79;18,08;0,2;0;1,96
5;1;06/10/2013;2013;279;11,98;20,55;14:30;4,9;03:50;76,2;98,8;05:00;39,7;15:00;0,33;23,92;4,72;13:43;28,76;18,1;0;0;2
5;1;07/10/2013;2013;280;10,66;19,88;14:50;2,43;05:50;75,2;98,6;07:30;32,75;15:00;0,03;317,6;3,15;11:33;13,19;17,97;0,2;0;1,65
5;1;08/10/2013;2013;281;11,89;21,81;14:50;3,3;05:50;66,79;96;23:50;25,46;15:50;0,09;;;;;18,08;0;0;1,69
5;1;09/10/2013;2013;282;10,46;21,42;15:00;1,57;06:20;78,9;98,2;03:20;39,7;15:50;0,09;;;;;16,81;0;0;1,63
5;1;10/10/2013;2013;283;10,73;21,09;13:50;2,23;06:30;76,5;98,4;05:50;32,15;13:10;0,22;321,8;4,44;14:26;14,99;17,21;0,2;0;1,71
5;1;11/10/2013;2013;284;9,81;18,82;14:30;1,02;06:00;75,5;97,9;06:50;41,64;14:30;0,3;3,61;4,24;13:44;307,4;17,02;0,2;0;1,69
5;1;12/10/2013;2013;285;10,81;20,36;15:10;1,23;06:10;66,94;95,7;05:40;23,06;15:30;0,56;266,5;5,69;12:44;292;15,45;0;0;1,84
5;1;13/10/2013;2013;286;11,46;17,95;15:10;6,5;02:20;78,7;97,1;02:40;45,72;15:10;0,24;266;4,08;15:47;304,8;9,91;0;0;1,28
5;1;14/10/2013;2013;287;14,48;21,29;12:50;8,83;02:40;73,6;95,5;03:10;46,18;12:50;0,72;263,6;6,2;13:59;282,1;12,58;0;0;1,81
5;1;15/10/2013;2013;288;15,57;20,43;12:30;10,7;00:10;78,1;92,4;01:50;59,43;12:30;1,42;259,3;7,13;12:34;259,3;7,11;0;0;1,63
5;1;16/10/2013;2013;289;16,16;21,95;13:30;10,1;23:20;74,6;95,2;05:50;46,11;13:30;0,53;280,9;5,14;08:56;275,3;15,5;0;0;1,91
5;1;17/10/2013;2013;290;16,2;25,42;14:00;8,44;03:40;66,37;97,2;04:00;37,15;13:50;0,17;166;4,19;14:34;164,5;12,95;0;0;1,54
5;1;18/10/2013;2013;291;15,54;24,62;13:50;7,03;02:40;60,34;86,6;22:40;20,78;14:20;0,49;239,9;5,37;14:35;172,2;13,8;0;0;1,78
5;1;19/10/2013;2013;292;14,82;22,03;13:40;10,7;23:50;75;95,7;21:30;43,38;12:40;0,98;250,7;7,9;15:59;203,4;9,88;0,41;0;1,8
5;1;20/10/2013;2013;293;12,95;19,43;13:40;6,96;06:00;73,7;98,5;06:40;42,71;13:30;1,35;258,5;7,01;14:52;263,6;13,89;0;0;1,98
5;1;21/10/2013;2013;294;14,02;19,43;11:10;7,17;00:10;67,11;90,6;00:10;47,4;10:50;2,11;175;7,71;14:02;166;11,58;0;0;2,16
5;1;22/10/2013;2013;295;13,45;18,11;14:50;7,77;23:00;68,42;90,9;23:50;46,61;05:20;3,07;193,7;9,02;07:51;177,1;3,42;0,81;0;2,1
5;1;23/10/2013;2013;296;13,68;19,89;14:30;7,7;00:20;71,5;92,9;05:00;42,05;15:10;1,32;252,1;6,82;12:32;260,9;11,96;0,2;0;1,9
5;1;24/10/2013;2013;297;14,42;18,5;13:00;12,57;04:50;85,4;96,6;23:50;67,93;13:10;2,51;179,6;9,42;13:08;154,7;5,51;10,96;6,3;1,47
5;1;25/10/2013;2013;298;12,6;16,16;14:20;9,3;23:40;93,6;98,5;08:10;75,3;14:30;0,19;277;5,92;18:01;282;4,09;21,92;13,48;0,79
5;1;26/10/2013;2013;299;11,1;17,49;13:50;5,16;06:00;84,6;99;07:20;53,68;14:00;0,05;;;;;13,28;0,2;0;1,12
5;1;27/10/2013;2013;300;10,63;19,09;15:10;3,3;06:30;80,8;99;07:20;41,64;13:20;0,08;;;;;13,77;0,2;0;1,08
5;1;28/10/2013;2013;301;10,09;18,17;12:00;3,1;03:10;84,5;98,8;03:50;50,42;11:20;1,37;268,6;8,26;14:27;290,4;5,37;1,01;0;1,41
5;1;29/10/2013;2013;302;5,56;11,96;14:40;0,63;22:00;82,5;97,4;05:40;50,75;13:30;0,5;323,7;6,17;13:16;12,91;11,49;0,2;0;0,99
5;1;30/10/2013;2013;303;4,64;11,69;14:10;-1,64;06:10;82,9;98,2;06:40;53,09;14:10;0,23;22,97;3,88;12:34;58,87;11,66;0,2;0;0,86
5;1;31/10/2013;2013;304;5,11;14,08;14:10;-1,44;03:50;78,8;97,3;06:20;40,64;13:20;0;;;;;13,51;0;0;0,76
5;1;01/11/2013;2013;305;9,14;17,03;13:10;1,83;03:50;73,9;94,3;00:00;37,04;10:40;0,64;265,2;6,02;13:17;279,2;8,02;0;0;1,16
5;1;02/11/2013;2013;306;12,54;19,36;12:50;5,83;03:30;78,3;97,2;03:50;52,54;13:10;1,21;257,7;6,91;13:26;259,3;12,2;0;0;1,51
5;1;03/11/2013;2013;307;10,61;16,22;13:50;5,84;20:10;82,7;98,3;06:10;54,69;15:20;0,58;283,9;4,92;13:12;291,3;10,58;0,61;0;1,07
5;1;04/11/2013;2013;308;10,79;14,43;15:10;6,83;02:30;86,6;93,6;09:40;78,2;15:20;5,75;263,7;13,2;13:25;271;3,71;0,2;0;1,23
5;1;05/11/2013;2013;309;13,6;18,83;14:10;9,7;23:30;83,3;96,6;23:50;60,63;14:10;4,14;270,2;10,15;08:26;275,3;9,63;0;0;2
5;1;06/11/2013;2013;310;12,83;17,75;14:40;8,96;00:10;89,1;98,2;01:20;67,51;14:40;0,03;;;;;9,68;0;0;0,88
5;1;07/11/2013;2013;311;11,2;15,16;13:50;6,63;23:10;83,3;97,9;07:20;56,62;14:40;0,29;295,3;3,95;15:01;318,7;8,13;0;0;0,83
5;1;08/11/2013;2013;312;9,76;14,97;10:10;2,7;23:30;84,3;95,3;23:50;60,93;14:30;2,23;272,4;9,14;12:54;284,1;5,82;1,01;0;1,28
5;1;09/11/2013;2013;313;6,97;12,69;13:50;0,36;06:10;81,3;97,5;06:50;55,77;13:50;2,44;267,4;8,34;14:01;268;11,11;0,2;0;1,33
5;1;10/11/2013;2013;314;9,31;14,89;13:20;4,5;23:50;82;96;23:40;51,95;13:30;1,84;285,1;7,15;02:02;284,8;10,45;0;0;1,36
5;1;11/11/2013;2013;315;7,18;15,15;14:40;1,03;06:40;84,7;99;07:20;55,75;13:20;0,24;10,16;3,56;11:46;24,21;11,23;0,2;0;0,73
5;1;12/11/2013;2013;316;7,1;11,9;15:00;2,16;01:20;93,1;98,8;21:30;79,5;15:00;0,13;25,74;3,43;13:30;42,26;4,98;0;0;0,58
5;1;13/11/2013;2013;317;8,95;13,83;14:00;2,09;22:50;84,6;97,8;23:50;62,19;14:00;1,76;43,58;7,57;10:32;34,28;4,73;0;0;1,05
5;1;14/11/2013;2013;318;4,75;11,96;13:20;-1,37;06:10;78,1;98,7;01:20;46,41;14:20;1,31;44,37;7,99;10:05;32,01;11,26;0,2;0;1,04
5;1;15/11/2013;2013;319;1,7;7,49;13:10;-3,31;04:20;82;96,7;04:50;55,66;15:20;1,58;12,07;8,82;15:22;49,78;6,16;0;0;0,86
5;1;16/11/2013;2013;320;1,01;2,9;23:10;-1,25;07:00;95,8;98,9;08:10;86,2;12:50;0,95;38,68;6,64;17:30;37,25;2,56;5,89;2,55;0,44
5;1;17/11/2013;2013;321;4,07;5,63;13:20;2,36;20:50;96,7;98,3;05:10;94,8;14:50;1,04;352,5;5,74;14:25;8,55;0,9;8,93;4,84;0,42
5;1;18/11/2013;2013;322;4,25;7,1;15:20;1,23;22:50;92,9;98,8;03:40;79,6;14:40;0,92;317,7;4,95;11:18;329,8;3,44;0,61;0;0,54
5;1;19/11/2013;2013;323;3,47;9,77;13:40;-2,58;23:50;87,9;97,7;00:00;67,62;14:50;0,8;331,2;6,12;17:09;44,08;6,29;0;0;0,63
5;1;20/11/2013;2013;324;0,74;6,48;13:40;-3,44;05:50;83;97,6;04:50;54,04;13:10;0,18;286,1;4,07;13:41;294,7;10;0,2;0;0,42
5;1;21/11/2013;2013;325;1,59;7,49;13:40;-3,64;00:40;82,3;94;23:50;61,61;13:40;3,2;262,5;9,22;14:25;282,3;9,83;0;0;0,99
5;1;22/11/2013;2013;326;1,34;7,35;13:50;-3,77;23:40;84,3;97,4;07:00;53,77;13:20;0,54;295,6;4,98;00:25;269,8;10,11;0,2;0;0,52
5;1;23/11/2013;2013;327;-0,1;5,36;13:10;-5,85;03:40;84,3;95,4;23:30;63,61;13:40;0,33;39,54;6,64;12:06;53,29;7,08;0,41;0;0,43
5;1;24/11/2013;2013;328;1,92;7,97;13:20;-3,24;01:10;81,3;95,6;01:50;55,19;13:20;1,51;12,83;8,36;13:21;44,84;4,72;0;0;0,82
5;1;25/11/2013;2013;329;2,41;8,03;13:50;-2,44;23:10;77,4;92,6;06:00;53,7;12:50;2,5;36,69;10,81;09:20;53,97;9,37;0;0;1,02
5;1;26/11/2013;2013;330;0,35;6,29;12:40;-6,58;23:20;76,7;93,1;23:30;48,03;12:40;1,88;33,37;8,43;15:10;34,01;8,81;0;0;0,88
5;1;27/11/2013;2013;331;-2,15;6,82;14:00;-8,51;06:50;78;93,5;04:50;40,93;14:00;0,92;45,97;6,79;14:47;39,03;10,02;0;0;0,65
5;1;28/11/2013;2013;332;-1,96;7,36;13:40;-9,05;02:40;80,6;94,3;22:50;47,83;15:00;0,4;90;5,41;12:55;153,4;7,72;0;0;0,44
5;1;29/11/2013;2013;333;-1,29;6,28;13:50;-8,92;04:40;84;96,1;23:50;62,54;12:30;0,53;30,33;4,82;15:37;30,3;8,85;0,2;0;0,41
5;1;30/11/2013;2013;334;2,24;7,15;13:40;-5,11;00:30;83;97,3;07:30;64,74;13:40;1,34;355,2;12,14;21:47;45,33;7,61;0;0;0,6
5;1;01/12/2013;2013;335;0,32;7,09;13:20;-6,05;23:50;75,8;92,5;22:50;43,88;14:50;1,55;44,14;7,19;03:19;34,6;9,73;0;0;0,81
5;1;02/12/2013;2013;336;-2,49;5,75;14:20;-8,12;06:20;84,8;95,3;21:40;58,33;13:50;0,13;99,6;4,14;11:20;95,6;7,79;0;0;0,28
5;1;03/12/2013;2013;337;1,88;12,49;14:00;-6,85;06:50;69,43;90,7;05:10;36,91;12:20;0,32;128,2;4,58;13:08;172,5;9,47;0;0;0,41
5;1;04/12/2013;2013;338;2,9;12,55;13:30;-3,84;04:30;77,3;94,8;23:50;45,6;14:00;0,19;21,4;3,38;13:09;33,89;9,33;0,2;0;0,33
5;1;05/12/2013;2013;339;0,12;7,22;12:50;-6,32;06:30;92,3;99,2;23:20;68,55;12:10;0,21;355,2;4,28;13:11;17,09;8,33;0;0;0,3
5;1;06/12/2013;2013;340;-0,33;1,69;14:50;-6,05;23:40;98,3;99,9;12:00;94,2;16:10;0,13;97,5;3,5;01:10;44,47;2,62;0,2;0;0,34
5;1;07/12/2013;2013;341;-3,2;7,22;14:00;-10,39;06:10;87,6;97;17:20;55,24;13:50;;;;;;9,39;0;0;0,17
5;1;08/12/2013;2013;342;-2,35;7,48;13:50;-9,06;07:00;85,1;95,4;23:50;56,37;14:20;;;;;;9,51;0,2;0;0,17
5;1;09/12/2013;2013;343;-2,06;8,55;12:40;-9,45;06:00;81;93,1;00:50;46,28;12:40;;;;;;9,43;0;0;0,14
5;1;10/12/2013;2013;344;2,1;12,96;14:10;-8,38;06:10;69,27;94,9;06:50;32,76;14:50;;;;;;9,46;0,2;0;0,1
5;1;11/12/2013;2013;345;5,95;11,3;13:50;1,29;01:50;61,31;86,5;23:40;42,87;14:00;;;;;;9,21;0;0;0,17
5;1;12/12/2013;2013;346;3,43;12,76;12:10;-4,64;07:10;74,6;96,3;05:00;32,16;12:40;;;;;;7,31;0;0;0,18
5;1;13/12/2013;2013;347;5,09;8,96;14:50;0,36;02:50;90,6;99;23:30;75,7;08:00;;;;;;1,42;3,25;0,38;0,43
5;1;14/12/2013;2013;348;1,9;5,3;00:00;-2,18;06:30;98,9;99,7;08:30;97,5;13:00;;;;;;2,12;0,41;0;0,37
5;1;15/12/2013;2013;349;0,13;7,41;12:40;-4,38;06:20;97;99,7;01:30;85,5;12:50;;;;;;6,64;0;0;0,27
5;1;16/12/2013;2013;350;6,17;13,36;13:50;0,23;01:20;60,76;91,4;00:00;33,77;13:30;1,48;169,4;8,28;11:38;175,4;9,02;0;0;1,07
5;1;17/12/2013;2013;351;5,44;11,3;14:40;0,5;02:00;82,7;95;04:40;58,65;14:40;1,18;174,1;6,54;12:01;189,8;4,26;0,2;0;0,75
5;1;18/12/2013;2013;352;6,36;9,7;12:20;4,1;00:00;92,2;99,3;09:00;78,4;12:30;0,94;262,6;8,32;15:08;268,3;3,11;2,23;0;0,52
5;1;19/12/2013;2013;353;6,16;10,57;07:10;0,03;23:40;87,1;95,7;09:00;73;11:30;4,72;270,6;15,34;12:46;289,4;3,63;5,08;1,91;0,98
5;1;20/12/2013;2013;354;0,02;5,95;13:50;-4,04;05:10;84,4;95,9;23:50;61,4;14:00;0,63;348,7;7,53;00:25;317,4;8,04;0;0;0,37
5;1;21/12/2013;2013;355;-0,29;8,43;13:30;-6,25;07:00;85,1;96,4;01:50;47,22;13:30;;;;;;6,07;0;0;0,27
5;1;22/12/2013;2013;356;1,73;9,69;14:30;-4,44;04:50;74,8;93,3;00:00;34,31;14:30;;;;;;7,5;0,2;0;0,19
5;1;23/12/2013;2013;357;5,74;11,3;13:20;2,1;02:00;85,6;97,6;08:10;69,82;14:20;1,35;240,8;8,87;13:56;254,8;5,68;0,41;0;0,63
5;1;24/12/2013;2013;358;8,84;13,37;12:10;5,96;23:50;74,9;95,2;22:30;53,1;13:10;6,39;221,9;18,36;14:05;215,4;3,4;24,97;15,39;1,96
5;1;25/12/2013;2013;359;3,44;6,37;01:30;0,56;21:30;90,3;95;17:50;76,2;13:30;6,02;264,2;13,02;03:52;267,8;4,09;8,12;4,25;0,81
5;1;26/12/2013;2013;360;4,22;8,23;23:50;0,69;00:30;85,8;94,2;00:00;74,3;14:20;5,14;258,2;10,4;04:44;264,1;6,18;0;0;0,87
5;1;27/12/2013;2013;361;10,13;13,9;14:00;7,36;00:20;77,6;89,4;23:50;62,79;14:20;4,98;233,4;11,99;10:36;236;5,14;1,01;0;1,58
5;1;28/12/2013;2013;362;3,72;8,63;01:40;0,09;20:50;84;94,9;03:30;58,2;13:50;4,35;268;13,37;02:02;286,6;7,82;5,68;2,39;1,16
5;1;29/12/2013;2013;363;0,44;6,22;14:40;-2,44;22:00;90,4;96,8;11:10;63,08;14:40;0,93;271;6,1;00:46;256,9;8;0,2;0;0,45
5;1;30/12/2013;2013;364;1,69;6,89;14:20;-3,58;02:30;85,6;96,1;02:20;59,8;13:40;0,43;250,9;5,12;13:40;247,4;5,98;0,61;0;0,4
5;1;31/12/2013;2013;365;5,47;9,17;11:00;2,36;00:30;88,3;97,3;05:10;76,9;14:50;2,43;241,3;9,92;14:59;251,5;4,2;4,47;1,41;0,66
5;1;01/01/2014;2014;1;7,78;9,7;14:20;5,16;04:40;83,5;91,9;06:20;72,2;15:10;3,25;230,1;10,26;23:54;233,2;1,98;0,41;0;0,94
5;1;02/01/2014;2014;2;10;12,1;14:00;7,5;08:30;88,8;97,6;10:30;79,8;00:50;4,33;175,8;10,24;12:42;233,3;1,96;7,31;3,64;0,85
5;1;03/01/2014;2014;3;9,26;10,84;00:00;7,89;18:20;88,3;97,1;18:40;76,1;01:50;2,65;195,9;8,99;12:01;190,2;1,8;2,84;0,03;0,79
5;1;04/01/2014;2014;4;4,66;7,97;00:10;0,9;19:30;84,3;93,8;09:20;71,9;04:50;7,54;254,3;17,21;11:49;271;2,27;9,34;5,14;1,1
5;1;05/01/2014;2014;5;6,23;9,63;14:20;2,23;00:00;81,9;91,7;23:50;64,92;04:00;4,37;245,4;12,01;09:40;255,3;4,68;0;0;1,17
5;1;06/01/2014;2014;6;7,15;12,43;14:10;1,83;05:30;83,4;97,2;05:10;60,32;14:10;1,57;169,2;9,21;11:42;217;5,34;0;0;0,86
5;1;07/01/2014;2014;7;8,95;11,24;14:40;7,5;07:40;84,9;91,9;07:40;76,3;15:20;3,46;174,7;10,28;11:12;171,7;3,56;1,83;0;0,94
5;1;08/01/2014;2014;8;9,62;13,84;16:00;7,63;06:40;60,8;87;00:00;42,94;16:10;3,04;179,3;8,45;03:14;172;3,93;0;0;1,79
5;1;09/01/2014;2014;9;9,24;17,97;14:30;2,83;23:40;60,77;90,1;21:30;36,38;14:30;1,19;183,9;5,37;04:22;161,8;5,37;0;0;1,29
5;1;10/01/2014;2014;10;5,25;16,04;13:00;0,36;04:50;82,9;98,2;22:00;36,31;12:50;;;;;;6,56;0,2;0;0,39
5;1;11/01/2014;2014;11;5,16;14,41;14:30;-0,71;07:40;81;96,3;20:10;42,05;15:10;;;;;;9,4;0;0;0,28
5;1;12/01/2014;2014;12;5,54;11,83;11:30;-0,64;05:40;83,4;96,6;23:00;57,46;13:40;1,31;252,3;9,68;13:54;262,7;4,35;3,04;0,21;0,86
5;1;13/01/2014;2014;13;4,32;7,83;14:00;1,49;19:10;84,9;96,4;01:30;60,74;14:00;2,51;260,8;8,04;12:04;271,3;6,57;0;0;0,9
5;1;14/01/2014;2014;14;6,88;11,77;14:30;3,63;02:30;88,8;95,3;23:40;72,6;14:40;5,81;263,6;12,28;13:34;288;4,86;0,41;0;1,18
5;1;15/01/2014;2014;15;7,43;9,23;14:30;5,17;00:10;87,9;96,2;00:00;75,9;11:00;1,6;230,9;5,95;23:11;267,1;3,38;0,41;0;0,68
5;1;16/01/2014;2014;16;4,11;8,57;13:40;-0,04;22:50;85,1;94,4;01:40;60,74;14:30;3,3;249,6;11,9;00:51;296,7;6,24;0,2;0;1,07
5;1;17/01/2014;2014;17;3,23;6,77;11:30;-1,04;01:00;80,6;93,2;01:10;66,3;11:50;2,95;162,4;10,94;12:09;170,1;4,52;0;0;0,88
5;1;18/01/2014;2014;18;3,28;7,3;12:50;0,82;06:10;86,8;94,8;07:50;68,05;15:30;1,84;241,3;9,6;12:56;273,1;5,14;0,81;0;0,74
5;1;19/01/2014;2014;19;0,96;4,76;15:30;-0,11;05:40;92,1;99,1;13:20;66,24;15:40;2,64;298,2;9,57;22:00;283,9;3,3;3,45;0,56;0,74
5;1;20/01/2014;2014;20;2,95;6,63;14:10;0,16;04:00;83,1;92,9;00:00;65,56;14:40;4,31;268,1;11,7;10:59;283,8;7,11;0;0;1,03
5;1;21/01/2014;2014;21;5,03;7,63;15:40;1,49;05:00;87,9;96,5;18:50;75,1;10:30;1,79;234,8;8,78;22:12;256,9;3,73;4,26;1,24;0,68
5;1;22/01/2014;2014;22;4,62;7,5;14:30;-0,7;23:40;90,1;95,9;07:00;74,7;16:00;3,32;303,7;8,76;11:59;332,5;3,65;0,41;0;0,79
5;1;23/01/2014;2014;23;2,41;7,95;14:30;-2,71;05:20;85,7;96,4;23:40;60,86;14:00;0,62;282,2;4,21;14:07;304,1;10,27;0;0;0,6
5;1;24/01/2014;2014;24;4,16;9,9;15:20;-0,37;04:10;90,5;99,1;10:30;67,22;14:00;3,36;269,1;11,53;23:21;249,1;8,53;0;0;1,02
5;1;25/01/2014;2014;25;8,28;12,56;12:40;5,5;00:20;87,1;96,8;03:50;67,54;13:00;4,05;272,6;9,88;01:28;263;8,43;0;0;1,26
5;1;26/01/2014;2014;26;6,91;13,76;14:10;0,23;06:50;86,8;98,7;07:10;59,52;11:20;3,36;251,9;11,3;15:15;209,1;9,67;0,2;0;1,43
5;1;27/01/2014;2014;27;4,64;7,9;02:40;0,89;23:40;81,2;93,7;04:00;61,08;10:50;7,12;278,3;12,76;15:42;278,7;7,25;0;0;1,42
5;1;28/01/2014;2014;28;3,66;8,29;13:10;0,43;01:40;84,9;93,7;05:30;65,75;13:10;6,82;256,7;16,4;14:33;262,4;6,7;1,62;0;1,31
5;1;29/01/2014;2014;29;2,3;6,44;14:20;-1,04;23:20;85,4;95,9;04:40;65,51;14:20;4,11;280,6;10,62;04:11;278,3;5,47;0,41;0;1,01
5;1;30/01/2014;2014;30;2,33;6,63;13:20;-1,44;04:40;84,6;95,4;05:00;61,55;14:00;5,07;271,2;10,85;16:23;278,6;8,23;0,2;0;1,19
5;1;31/01/2014;2014;31;6,81;9,57;13:30;3,76;05:20;87,1;94,4;22:30;73,6;13:10;4,12;263,3;9,73;00:40;262,4;5,64;0;0;1,03
5;1;01/02/2014;2014;32;4,22;8,1;04:00;-1,44;23:50;82,8;93,5;04:50;59,26;12:50;5,33;272,8;13,74;04:47;258,6;8,42;0,81;0;1,39
5;1;02/02/2014;2014;33;1,1;7,55;15:00;-3,51;22:20;78;94,8;22:40;47,68;15:10;1,06;250,5;4,64;09:59;267,5;12,16;0;0;0,91
5;1;03/02/2014;2014;34;1,1;4,96;10:10;-4,38;01:20;84,1;94,5;11:50;68,53;08:30;3,14;240,2;12,65;11:09;264,4;4,54;0,61;0;0,84
5;1;04/02/2014;2014;35;5,21;9,9;12:20;0,16;06:40;75,9;93,4;02:20;55,85;12:40;3,96;216,6;13,18;23:23;228,8;6,67;1,42;0;1,46
5;1;05/02/2014;2014;36;5,72;8,9;14:50;3,36;06:50;80,7;96,2;01:20;59,4;12:40;5,19;254;15,23;02:42;268,1;8,1;2,44;0;1,43
5;1;06/02/2014;2014;37;8,72;16,5;12:20;3,43;23:50;75,9;91,9;21:20;44,46;12:20;6,32;208,6;16,95;14:18;208,3;11,59;2,84;0,03;2,92
5;1;07/02/2014;2014;38;4,67;8,43;13:20;0,76;06:40;80,4;90,2;06:10;67,78;10:00;3,12;251,1;12,58;13:49;245,5;7,42;0;0;1,11
5;1;08/02/2014;2014;39;5,84;9,77;13:30;1,3;23:40;79,7;93;08:40;59,6;13:50;;;;;;8,33;2,03;0;0,7
5;1;09/02/2014;2014;40;3,08;8,44;17:40;-1,91;04:00;86,1;96,5;10:10;64,44;21:10;;;;;;3,7;2,84;0,03;0,54
5;1;10/02/2014;2014;41;2,34;6,16;14:30;-0,24;19:20;74,1;90,4;01:10;50,71;14:30;;;;;;11,52;0,2;0;0,71
5;1;11/02/2014;2014;42;3,29;7,23;14:00;-0,44;00:30;85,9;97,8;23:40;70,5;10:50;;;;;;4,9;0,2;0;0,59
5;1;12/02/2014;2014;43;6,03;13,17;14:10;-1,58;07:00;86,9;98,8;03:00;65,42;11:30;1,81;251,4;12,07;15:31;266,3;8,55;0,41;0;1,17
5;1;13/02/2014;2014;44;9,9;13,63;11:30;6,5;03:10;80,8;92,8;07:20;61,19;11:40;4,59;253,8;12,84;09:35;265,7;8,29;0;0;1,78
5;1;14/02/2014;2014;45;10,93;16,03;10:50;4,83;23:00;71,7;93,9;22:40;48,14;14:10;4,36;232,8;14,45;14:17;229,7;10,1;0,81;0;2,34
5;1;15/02/2014;2014;46;4,54;7,36;14:20;1,9;21:50;83,1;94,9;03:50;59,47;15:50;1,99;269,4;8,37;03:23;280,3;6,04;0,81;0;1,05
5;1;16/02/2014;2014;47;1,55;7,29;16:30;-3,17;06:40;83,6;97,4;07:50;52,57;16:30;0,28;293,8;4,05;11:33;298,5;13,12;0;0;0,91
5;1;17/02/2014;2014;48;2,84;9,82;14:00;-4,04;05:00;68,34;94,3;03:00;30,57;11:30;0,61;196,9;7,1;10:07;189,2;13,04;0;0;1,15
5;1;18/02/2014;2014;49;2,75;6,23;15:10;-1,24;21:30;86,1;96;22:20;64,83;15:20;0,51;322,9;5,58;15:13;336,3;5,05;0;0;0,72
5;1;19/02/2014;2014;50;3,33;10,62;16:10;-2,18;04:10;80,4;95,2;23:00;50,48;16:10;0,47;264;4,1;13:01;336,5;14,5;0,2;0;1,15
5;1;20/02/2014;2014;51;6,68;12,97;13:50;0,03;00:00;87,7;98,6;05:20;66,21;13:50;2,72;246;11,14;20:16;295,5;6,08;0,61;0;1,27
5;1;21/02/2014;2014;52;3,2;8,43;13:50;-0,98;20:30;75,7;95,4;06:10;41,87;13:50;3,02;277,9;8,49;13:41;276;14,11;0;0;1,75
5;1;22/02/2014;2014;53;3,37;9,97;13:40;-1,17;00:20;79,6;95;21:30;51,1;15:10;1,7;242,7;8,89;11:40;264;8,86;0,2;0;1,32
5;1;23/02/2014;2014;54;5,89;12,49;14:00;-2,64;01:00;62,84;95,5;00:30;37,98;15:00;3,82;161,9;11,25;10:05;167,9;15,19;0;0;2,37
5;1;24/02/2014;2014;55;5,31;8,18;01:10;2,22;21:10;79,5;93,4;21:20;46,51;00:10;3,69;223,7;11,98;13:49;270,4;6,6;0,81;0;1,62
5;1;25/02/2014;2014;56;6,13;11,64;12:20;2,09;03:10;76,3;92,4;03:30;52,5;12:30;5,49;249,6;14,02;14:47;252,9;11,52;0,2;0;2,13
5;1;26/02/2014;2014;57;3,57;8,16;13:40;-0,04;07:00;75,9;97,6;07:40;46,02;14:40;3,01;277,5;11,3;03:13;266,4;12,33;2,23;0;1,65
5;1;27/02/2014;2014;58;6,42;11,7;15:30;3,5;00:00;86,9;94,3;06:40;68,49;15:30;3,91;259,5;9,84;12:45;285;5,73;2,23;0;1,37
5;1;28/02/2014;2014;59;6,86;10,84;13:30;4,5;04:20;73,5;84,2;23:50;53,24;16:00;7,59;274,2;16,8;12:19;273,6;8,16;0;0;2,34
5;1;01/03/2014;2014;60;6,96;9,77;13:10;3,03;06:00;93,2;96,4;08:30;84,2;00:00;6,82;263,8;13,44;11:24;263,9;3,13;9,74;5,43;0,86
5;1;02/03/2014;2014;61;8,94;11,3;11:40;6,36;23:50;90,5;96,9;07:40;78,7;11:30;6,54;269,2;13,38;23:47;280,4;6,2;0;0;1,19
5;1;03/03/2014;2014;62;4,56;8,56;14:00;1,23;06:50;77,4;91,9;05:50;55,65;13:40;8,36;276,6;15,75;09:55;286,8;13,67;0,41;0;2,03
5;1;04/03/2014;2014;63;4,56;7,69;13:20;0,36;06:30;83,1;96,2;21:30;61,67;13:00;6,25;267,4;12,45;15:39;273,5;8,63;0;0;1,51
